Experiment.ID	Trace.ID	date	channel	ROI	total.ROI.number	Area	Stimulation.after.frame	Time.for.requelibration	No.of.frames	Baseline	Mean.change	line.Fitted.change	Min.change	Max.change	time	value	value.SD	norm.value	norm.value.SD
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	5.8944E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	2340	2.0476	0.3392	1.0362	0.1716
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.0480E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	2520	2.0232	0.3537	1.0238	0.179
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.0736E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	2700	2.0348	0.3468	1.0297	0.1755
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	5.9904E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	2880	2.0441	0.3545	1.0344	0.1794
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	5.9840E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	3060	2.0517	0.3746	1.0383	0.1896
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	5.9968E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	3240	2.0698	0.4031	1.0474	0.204
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	5.8880E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	3420	2.061	0.3769	1.043	0.1907
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	5.9456E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	3600	2.0493	0.3376	1.0371	0.1708
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	5.9840E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	3780	2.0563	0.4086	1.0406	0.2068
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.0992E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	3960	2.0389	0.3846	1.0318	0.1946
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.1248E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	4140	2.0249	0.3921	1.0247	0.1984
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.0736E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	4320	2.0657	0.3477	1.0454	0.176
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.0096E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	4500	2.0482	0.3376	1.0365	0.1709
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	5.9776E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	4680	2.0411	0.3771	1.0329	0.1908
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.0288E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	4860	2.0354	0.3297	1.03	0.1669
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.0800E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	5040	2.0171	0.3634	1.0208	0.1839
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.0608E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	5220	2.0523	0.4103	1.0386	0.2076
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.0224E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	5400	2.0146	0.4169	1.0195	0.211
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	5.9456E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	5580	2.0553	0.4029	1.0401	0.2039
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	5.9968E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	5760	2.0255	0.4245	1.025	0.2148
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.0416E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	5940	2.0195	0.3652	1.022	0.1848
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.0672E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	6120	2.0011	0.3486	1.0127	0.1764
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.0736E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	6300	2.0106	0.3965	1.0175	0.2006
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.0480E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	6480	2.0509	0.4244	1.0379	0.2148
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.0544E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	6660	1.9745	0.3386	0.9992	0.1714
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.1120E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	6840	2.0349	0.374	1.0298	0.1893
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.0672E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	7020	2.0288	0.3565	1.0267	0.1804
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.2208E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	7200	2.0236	0.3976	1.0241	0.2012
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.0928E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	7380	1.9814	0.3824	1.0027	0.1935
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.1568E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	7560	2.016	0.3787	1.0202	0.1916
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.2016E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	7740	1.9845	0.3254	1.0043	0.1647
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.0864E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	7920	1.9676	0.2916	0.9957	0.1476
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.1184E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	8100	1.9854	0.3559	1.0047	0.1801
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.0736E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	8280	2.0018	0.379	1.013	0.1918
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	5.9968E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	8460	1.9805	0.3716	1.0023	0.188
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	5.9648E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	8640	2.0374	0.3506	1.031	0.1774
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.0032E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	8820	1.9756	0.3805	0.9998	0.1926
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.0288E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	9000	1.9853	0.3926	1.0047	0.1987
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.1440E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	9180	2.0133	0.3782	1.0188	0.1914
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.0032E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	9360	1.9964	0.3272	1.0103	0.1656
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.0992E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	9540	2.0055	0.3962	1.0149	0.2005
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.1120E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	9720	2.0139	0.3487	1.0192	0.1765
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.1632E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	9900	2.0053	0.3642	1.0148	0.1843
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.1632E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	10080	1.9904	0.3318	1.0073	0.1679
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.0800E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	10260	2.0034	0.3603	1.0138	0.1824
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.1248E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	10440	1.9752	0.3671	0.9996	0.1858
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.0544E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	10620	1.9882	0.2991	1.0062	0.1514
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.0672E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	10800	2.0246	0.3736	1.0245	0.1891
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.1312E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	10980	2.0454	0.3611	1.0351	0.1827
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.0352E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	11160	2.0145	0.3804	1.0195	0.1925
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	5.9904E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	11340	1.9665	0.2895	0.9952	0.1465
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.0480E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	11520	2.0069	0.3883	1.0156	0.1965
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.1440E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	11700	1.9742	0.3539	0.9991	0.1791
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.1120E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	11880	1.9781	0.327	1.0011	0.1655
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	5.9840E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	12060	1.9958	0.3471	1.01	0.1757
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	5.9712E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	12240	1.9798	0.3626	1.0019	0.1835
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	5.9712E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	12420	1.972	0.3631	0.9979	0.1837
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	5.9392E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	12600	1.964	0.3309	0.9939	0.1674
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.0480E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	12780	2.0131	0.3717	1.0188	0.1881
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	5.9456E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	12960	1.9864	0.3152	1.0053	0.1595
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.0928E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	13140	2.0534	0.3718	1.0392	0.1881
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.1376E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	13320	2.0318	0.3736	1.0282	0.1891
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.1184E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	13500	1.992	0.3264	1.0081	0.1652
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	5.9456E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	13680	2.0007	0.3045	1.0125	0.1541
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.0288E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	13860	1.9637	0.3337	0.9937	0.1689
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.0352E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	14040	2.0302	0.3801	1.0274	0.1924
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	5.9968E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	14220	1.9943	0.3734	1.0092	0.189
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.0608E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	14400	2.0622	0.3829	1.0436	0.1937
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.0608E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	14580	1.9757	0.3471	0.9998	0.1757
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.0032E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	14760	1.9853	0.3701	1.0047	0.1873
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.1632E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	14940	2.0113	0.3739	1.0179	0.1892
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.0224E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	15120	2.0351	0.3358	1.0299	0.1699
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	5.9648E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	15300	1.9939	0.3417	1.0091	0.1729
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	5.9200E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	15480	2.0033	0.3501	1.0138	0.1772
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	5.9520E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	15660	1.9803	0.3291	1.0021	0.1666
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.0224E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	15840	1.9815	0.3317	1.0028	0.1679
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.0736E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	16020	1.9853	0.3322	1.0047	0.1681
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	5.9840E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	16200	1.9907	0.3107	1.0074	0.1572
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	5.8880E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	16380	1.9946	0.3493	1.0094	0.1768
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.0096E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	16560	1.9967	0.3254	1.0105	0.1647
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.0672E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	16740	2.0217	0.3715	1.0231	0.188
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.0672E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	16920	2.0107	0.3383	1.0175	0.1712
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	5.9904E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	17100	1.9999	0.2925	1.0121	0.148
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.0672E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	17280	2.0007	0.3475	1.0125	0.1758
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	6.0672E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	17460	1.9984	0.3487	1.0113	0.1765
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET-CFP-ratio channel.13	19700101	FRET-CFP-ratio channel	13	23	5.9648E-6	11.0	1.0	160	1.976	1.2758	1.355	-1.6429	4.2899	17640	1.993	0.3603	1.0086	0.1824
